SOURCE,X,Y,YEAR,maxtJan,maxtFeb,maxtMar,maxtApr,maxtMay,maxtJun,maxtJul,maxtAug,maxtSep,maxtOct,maxtNov,maxtDec,mintJan,mintFeb,mintMar,mintApr,mintMay,mintJun,mintJul,mintAug,mintSep,mintOct,mintNov,mintDec,pcpJan,pcpFeb,pcpMar,pcpApr,pcpMay,pcpJun,pcpJul,pcpAug,pcpSep,pcpOct,pcpNov,pcpDec
CA,-2103963.8779,1580940.4511,1999,4.48,4.53,6.05,11.19,12.33,14.78,19.53,20.39,18.51,11.92,6.77,4.98,0.86,0.08,0.31,1.5,3.85,7.78,9.58,11.41,7.95,4.8,2.92,0.78,406.29999,611.07001,300.79001,102.88,94.6,117.7,28.86,105.72,80.79,219.09,450.76001,363.13
CA,-2103963.8779,1580940.4511,2000,3.1,6.25,7.71,11.19,13.3,17.77,19.8,19.76,17.59,12.27,6.63,3.91,-0.75,0.29,1.55,2.92,4.62,8.05,10.49,10.37,8.8,5.72,1.9,-0.06,242.94,192.8,241.81,140.21001,143.8,102.53,94.18,67.6,109.68,270.5,209.94,214.42
CA,-2103963.8779,1580940.4511,2001,5.67,6.13,7.87,10.31,13.08,15.32,19.45,18.89,17.15,11.06,7.12,3.97,1.04,-0.69,1.04,2.27,4.77,7.32,9.87,10.88,9.11,4.94,3.01,-0.04,207.97,115.53,225.09,187.36,133.41,83.73,17.56,233.7,103.78,322.26001,469.04999,385.39001
CA,-2103963.8779,1580940.4511,2002,4.46,5.96,5.47,11.3,13.14,17.61,20.36,21.77,18.02,12.52,8.74,5.57,0.8,0.18,-0.47,2.31,4.54,8.5,10.21,10.63,8.89,5.31,3.79,1.88,320.57001,214.45,194.66,108.18,71.32,97.07,34.1,17.34,115.69,62.05,482.92999,358.64999
CA,-2103963.8779,1580940.4511,2003,7.17,6.95,7.32,9.92,13.58,19.27,21.08,21.17,18.82,12.55,5.6,4.65,2.79,0.66,1.78,2.72,5.2,8.74,10.91,10.68,9.44,7,-0.26,0.41,399.95001,76.01,408.22,253.86,129.32001,53.25,62.08,52.6,113.1,489.59,220.97,412.07999
CA,-2103963.8779,1580940.4511,2004,4.33,7.52,8.98,14.2,15.91,20.21,22.29,22.09,16.44,12.1,7.2,5.42,0.56,1.47,2.18,3.47,6.59,8.97,11.75,12.37,8.95,5.91,3.38,1.75,367.60001,152.86,245.50999,55,76.11,56.83,56.38,139.63,160.07001,277.42001,538.71997,288.17999
CA,-2103963.8779,1580940.4511,2005,4.95,7.88,9.89,11.88,16.44,16.97,19.59,21.58,17.41,10.94,5.83,5.36,0.54,-0.34,2.83,3.55,7.66,9.25,10.88,11.47,8.33,6.3,1.61,1.31,432.88,101.48,296.51001,268.51999,175.14999,74.5,133.78999,58.1,105.04,476.06,333.22,361.63
CA,-2103963.8779,1580940.4511,2006,5.35,5.53,6.47,10.72,15.7,18.81,21.07,21.19,19.16,12.53,5.14,4.48,1.83,-1.02,0.32,3.12,5.78,8.98,11.19,10.42,9.05,4.97,0.7,0.72,540.02002,176.27,292.38,129.83,72.8,47.16,51.47,14.95,82.96,181.02,556.65997,474.73001
CA,-2103963.8779,1580940.4511,2007,4.33,5.63,6.95,9.76,14.45,15.82,20.96,19.83,16.83,10.53,6.23,3.19,-0.52,1.34,1.42,2.7,5.11,8.09,11.37,10.81,8.6,5.34,1.62,-0.66,502.14999,280.16,377.98001,211.13,76.95,130.28,92.83,79.91,139.53999,400.26999,355.54001,391.25
CA,-2103963.8779,1580940.4511,2008,2.99,6.11,6.22,8.83,14.73,15.76,19.88,19.74,17.87,10.91,8.14,2,-1.16,0.35,0.2,1.12,5.86,7.4,9.93,10.4,8.76,4.85,3.91,-1.98,332.51001,209.83,197.08,71.51,79.85,65.59,60.34,154.66,32.61,282.07001,371.67001,217.71001
CA,-2103963.8779,1580940.4511,2009,3.45,5.48,5.52,11.03,14.36,19.21,23.14,20.85,17.83,11.63,6.54,2.98,-1.33,-1.06,-0.48,2.08,5.01,9.31,11.06,10.99,9.41,5.27,2.2,-1.47,297.10999,111.1,223.3,98.64,114.63,48.09,29.31,45.04,175.44,296.60999,610.77002,150.96001
CA,-2103963.8779,1580940.4511,2010,6.87,7.93,8.06,10.54,13.25,16.01,22.03,21.23,16.6,12.37,5.5,4.11,3.18,2.64,1.87,2.69,5.22,8,10.03,10.65,9.64,6.68,1.24,0.57,399.92001,226.73,267.69,195.87,115.64,73.83,5.39,43.97,200.46001,369.73999,297.20999,495.67001
CA,-2103963.8779,1580940.4511,2011,4.27,3.94,6.64,8.45,12.44,16.08,17.89,20.42,18.7,11.21,5.58,4.15,0.36,-1.07,1.05,0.94,4.98,8.42,10.07,10.66,9.77,5.35,0.87,0.35,306.06,266.20001,352.54001,154.41,125.85,43.84,85.09,59.38,245.07001,255.36,384.29001,240.35001
CA,-2103963.8779,1580940.4511,2012,3.62,6.02,5.68,10.36,14.04,14.87,20.06,21.06,19.54,11.98,6.83,3.17,-0.77,0.55,-0.38,2.81,4.84,7.73,10.41,11.36,8.54,5.37,2.93,0.13,530.72998,226.24001,328.76001,162.45,83.38,157.49001,36.07,27.51,25.49,301.82001,380.62,345.35999
CA,-2103963.8779,1580940.4511,2013,3.82,5.63,8.38,11.21,14.95,17.06,22.36,20.75,18.3,12.42,6.64,3.56,-0.26,1.64,1.53,3.3,6.6,9.29,10.57,11.99,10.39,5.75,2,-0.36,154.27,307.54999,178.19,157.37,129.64,93.14,4.57,115.61,201.84,75.51,197.52,143.22
CA,-2103963.8779,1580940.4511,2014,5.61,3.82,7.55,10.8,15.93,17.81,21.73,23.23,19.58,13.03,7.61,5.53,1,-1.69,1.75,3.52,7.52,8.7,11.33,11.83,10.13,8.7,2.07,1.31,175.45,211.94,302.39001,163.57001,77.38,54.3,68.74,18.27,97.49,503.42999,326.57999,360.34
CA,-2103963.8779,1580940.4511,2015,7.09,9.31,9.88,10.98,17.45,20.53,22.69,21.6,16.15,13.95,6.45,4.73,2.69,3.56,3.85,2.97,7.22,9.66,11.8,11.51,8.77,7.7,0.54,0.87,236.05,234.69,330.73999,161.71001,17.61,27.47,38.28,118.79,180.66,260.34,224.48,483.79999
CA,-2103963.8779,1580940.4511,2016,4.73,7.55,8.93,13.76,18.06,17.89,20.41,22.97,16.81,11.3,8.19,1.88,0.1,2.14,2.55,5.34,6.79,8.94,11.61,11.75,8.52,6.26,4.55,-2.44,358.69,324.64999,403.89001,128.71001,26.04,105.7,53.97,119.94,129.64999,407.75,709.28998,294.41
CA,-2103963.8779,1580940.4511,2017,3.86,4.61,6.21,10.08,15.5,18.02,21.23,23.37,19.5,12.56,6.49,3.91,-0.98,-1.36,0.73,3.26,6.1,8.44,10.37,11.79,10,5.02,2.27,-0.47,230.5,224.19,353.57001,234.32001,133.2,91.33,23.6,33.02,103.53,296.73999,548.78998,126.22
CA,-2103963.8779,1580940.4511,2018,5.2,4.8,7.53,9.64,17.61,16.93,23.14,22.61,16.7,12.58,8.09,5.01,1.47,-0.92,0.41,3.23,7.23,8.78,11.24,11.45,9.11,5.59,3.47,0.45,564.90002,196.00999,151.86,176.22,36.64,134.36,22.23,11.37,242.55,193.74001,387.67001,541.13
CA,-2103963.8779,1580940.4511,2019,5.84,2.89,9.87,11.71,18.66,19.08,20.58,21.71,17.49,11.03,7.86,4.8,1.13,-3.75,-0.05,3.36,7.34,8.84,11.59,12.22,10.04,4.3,2.71,1.12,358.78,87.28,69.07,182.98,24.32,49.52,98.62,93.31,201.41,262.06,227.08,392.32999
CA,-2103963.8779,1580940.4511,2020,5.14,6.02,6.22,9.8,13.08,13.19,20.74,20.59,19.71,12.22,7.1,5.53,1.82,1.66,0.54,3.43,7.15,8.69,10.66,11.24,11.16,6.31,2.12,1.51,320.01001,187.22,156.35001,59.08,86.67,99.71,37.57,127.51,129.00999,297.91,426.22,386.54999
CA,-2103963.8779,1605940.4511,1999,5.25,5.36,6.97,11.76,12.78,15.16,19.22,20.16,18,12.24,7.58,5.7,1.74,0.95,1.2,2.3,4.56,8.34,9.98,11.59,8.29,5.29,3.67,1.62,393.01001,584.34003,286.81,107.36,98.46,123.03,30.47,108.21,85.59,221.27,430.97,347.38
CA,-2103963.8779,1605940.4511,2000,3.92,7.03,8.34,11.75,13.87,17.72,19.71,19.47,17.53,12.74,7.44,4.69,0.17,1.16,2.48,3.65,5.28,8.49,10.9,10.73,9.03,6.33,2.74,0.79,238.05,186.78999,232.52,133.63,137.19,103.59,92.31,70.38,111.75,273.48001,219.56,202.91
CA,-2103963.8779,1605940.4511,2001,6.52,6.73,8.58,11.06,13.29,15.64,19.15,18.75,16.94,11.58,7.84,4.85,1.98,0.23,1.85,3.11,5.46,7.88,10.27,11.17,9.45,5.56,3.81,0.89,201.92,114.45,219.39999,173.78999,137.87,89.84,19.44,226.5,110.14,339.87,472.59,381
CA,-2103963.8779,1605940.4511,2002,5.28,6.64,6.13,11.77,13.62,17.46,19.9,21.31,17.9,12.76,9.49,6.5,1.75,1.05,0.43,3.13,5.35,8.93,10.64,10.88,9.31,5.88,4.55,2.76,323.70001,217.77,195.28999,107.97,74.47,111.61,37.23,18.1,132.88,69.29,469.98001,355.66
CA,-2103963.8779,1605940.4511,2003,8,7.58,8.16,10.75,14.06,19.06,20.47,20.7,18.36,12.91,6.28,5.54,3.66,1.59,2.62,3.53,5.91,9.17,11.21,10.85,9.65,7.53,0.58,1.36,394.17999,73.01,373.28,253.78999,133.97,56.32,68.76,59.54,127.21,478.10001,225.21001,411.04999
CA,-2103963.8779,1605940.4511,2004,5.25,8.17,9.64,14.69,16.33,20.03,21.67,21.71,16.66,12.57,7.88,6.28,1.56,2.39,2.98,4.22,7.26,9.5,12.08,12.53,9.39,6.49,4.16,2.63,365.29001,153.47,242.71001,55.29,77.06,55.53,66.13,149.35001,166.00999,272.98001,530.5,287.10001
CA,-2103963.8779,1605940.4511,2005,5.65,8.35,10.62,12.46,16.82,17.36,19.48,21.03,17.39,11.61,6.57,6.2,1.49,0.52,3.61,4.36,8.22,9.78,11.34,11.7,8.9,6.94,2.45,2.09,423.81,104.09,286.38,268.5,163.74001,74.26,145.89,65.43,118.59,481.69,327.35001,359.39999
CA,-2103963.8779,1605940.4511,2006,6.15,6.24,7.36,11.31,16.01,18.69,20.56,20.38,18.69,12.74,5.86,5.39,2.75,-0.08,1.18,3.95,6.43,9.4,11.45,10.64,9.38,5.52,1.42,1.59,524.46997,166.77,259.97,130.42,74.41,47.76,54.37,15.5,81.37,180.46001,509.5,475.82001
CA,-2103963.8779,1605940.4511,2007,4.98,6.52,7.88,10.56,14.77,16.15,20.71,19.8,16.79,11.24,6.95,4.14,0.38,2.18,2.33,3.56,5.82,8.62,11.71,11.15,9.02,5.95,2.46,0.33,478.85999,272.5,372.76001,214.00999,79.32,134.39,97,85.15,146.73,397.23001,331.85001,377.04001
CA,-2103963.8779,1605940.4511,2008,3.88,6.86,7.14,9.57,15.05,15.85,19.33,19.46,17.67,11.46,8.91,2.79,-0.16,1.26,1.08,1.99,6.57,7.84,10.13,10.72,9.03,5.28,4.67,-1.12,321.47,206.64,201.17999,68.4,75.05,65.81,62,156.03,33.48,280.14001,351.98001,212.75
CA,-2103963.8779,1605940.4511,2009,4.25,6.26,6.34,11.68,14.62,19.19,22.5,20.47,17.89,12.15,7.26,3.78,-0.44,-0.19,0.42,2.95,5.56,9.67,11.19,11.2,9.73,5.9,2.93,-0.65,291.98001,101.09,208.59,97.13,105.78,48.27,26.52,46.77,184.73,297.20999,587.20001,148.81
CA,-2103963.8779,1605940.4511,2010,7.7,8.77,8.83,11.28,13.73,16.18,21.05,20.72,16.81,13.03,6.37,5.18,4.12,3.49,2.72,3.47,6,8.53,10.33,10.89,9.99,7.25,2.04,1.47,386.82001,214.37,255.08,190.98,108.87,74.92,5.59,45.42,204.24001,352.81,288.92999,483.60001
CA,-2103963.8779,1605940.4511,2011,5.03,4.72,7.71,9.23,13.03,16.32,17.91,19.97,18.56,11.75,6.36,5.08,1.26,-0.11,1.86,1.8,5.74,8.99,10.53,10.96,9.98,5.9,1.7,1.25,302.91,249.92999,311.98001,151.95,122.2,46.9,83.93,59.93,257.26999,249.21001,377.35999,239.71001
CA,-2103963.8779,1605940.4511,2012,4.29,6.82,6.71,11.13,14.4,15.29,19.72,20.66,18.93,12.28,7.61,4.14,0.08,1.5,0.51,3.59,5.53,8.26,10.75,11.51,8.69,5.93,3.7,1,510.25,215.84,303.35999,155.50999,79.27,154.78,37.35,28.18,29.74,288.01001,353.42999,329.07001
CA,-2103963.8779,1605940.4511,2013,4.74,6.45,9.12,11.8,15.37,17.28,21.97,20.67,18.18,12.67,7.36,4.41,0.73,2.53,2.34,4.14,7.33,9.78,10.94,12.23,10.73,6.26,2.9,0.52,160.72,300.07001,171.22,159.03999,124.16,90.79,4.81,116.53,203.49001,79.53,199.00999,146.94
CA,-2103963.8779,1605940.4511,2014,6.28,4.64,8.42,11.7,16.43,17.9,21.48,23.01,19.52,13.76,8.31,6.4,1.86,-0.77,2.63,4.35,8.16,9.21,11.64,11.97,10.44,9.27,2.87,2.26,172.06,202.89999,280.66,157.17,75.71,55.34,68.99,18.54,98,490.54001,312.54001,352.47
CA,-2103963.8779,1605940.4511,2015,7.86,10.06,10.79,11.84,17.56,20.32,22.46,21.43,16.37,14.42,7.27,5.72,3.62,4.4,4.67,3.83,7.89,10.04,12.17,11.78,9.12,8.24,1.46,1.8,239.67999,209.49001,309,165.97,16.06,27.24,38.39,122.89,187.39,267.97,210.07001,459.95999
CA,-2103963.8779,1605940.4511,2016,5.68,8.44,9.86,14.44,18.37,18.1,20.34,23.02,16.98,12.08,9.07,2.77,0.88,2.98,3.37,6.16,7.39,9.43,12.14,12.15,8.94,6.78,5.23,-1.59,362.48001,310.22,382.04001,128.5,24.91,110.26,54.48,117.04,145.8,386.89001,694.21997,293.63
CA,-2103963.8779,1605940.4511,2017,4.78,5.55,7.01,10.91,15.86,18.21,20.88,22.74,19.47,13.09,7.34,4.71,0.06,-0.46,1.64,4.17,6.77,8.93,10.61,12.05,10.26,5.57,3,0.39,245.96001,211.03,338.92999,227.82001,129.03,94.17,25.42,33.54,113.88,306.01001,556.23999,118.92
CA,-2103963.8779,1605940.4511,2018,6.06,5.48,8.41,10.63,17.58,17.14,22.53,22.16,16.76,13.07,8.82,5.9,2.27,0.04,0.91,3.81,7.86,9.32,11.56,11.78,9.5,6.09,4.24,1.39,555.16998,189.7,143.38,155.3,37.6,142.42999,21.62,12.73,244.89,199.09,380.88,560.34998
CA,-2103963.8779,1605940.4511,2019,6.55,3.65,10.64,12.58,18.98,19.18,20.62,21.54,17.8,11.67,8.66,5.7,1.7,-2.89,0.67,4.11,7.93,9.2,11.96,12.42,10.26,4.77,3.43,1.79,371.94,83.12,69.35,185.36,23.18,52.53,102.61,92.7,202.13,262.31,227.03,392.14999
CA,-2103963.8779,1605940.4511,2020,5.51,6.62,7.12,10.7,14.12,14.13,20.6,20.46,19.6,12.74,7.86,6.49,1.96,2.06,1.08,3.96,7.69,9.33,11.07,11.53,11.36,6.8,2.87,2.37,293.67999,176.45,148.62,53.57,79.01,95.63,40.38,128.97,135.64,316.56,433.89001,359.76999
CA,-2078963.8779,1530940.4511,1999,2.94,3.43,4.86,10.54,12.05,14.72,20.18,21.23,19.29,11.3,5.38,3.33,-0.72,-1.23,-1.04,0.41,2.83,7.16,9.21,11.48,7.68,3.91,1.75,-0.58,380.10001,516.59998,251.88,72.16,75.99,83.39,23.28,72.7,54.73,169.55,403.70999,343.38
CA,-2078963.8779,1530940.4511,2000,1.51,4.79,7,10.58,12.59,17.92,20.18,20.49,17.73,11.44,4.89,2.29,-2.3,-1.02,0,1.87,3.76,7.61,9.96,10.02,8.41,4.62,0.43,-1.55,210.67,163.46001,213.52,104.93,123.52,90.09,78.62,41.23,75.05,226.98,144.64,210.49001
CA,-2078963.8779,1530940.4511,2001,3.9,4.71,6.71,9.41,13.12,15.42,20.15,19.62,17.63,10.22,5.87,2.26,-0.41,-2.23,-0.21,1.02,3.77,6.55,9.48,10.66,8.72,3.89,1.67,-1.57,160.95,81.59,178.39,147.66,91.12,58.92,14.64,181.88,71.9,222.89,373.73999,348.81
CA,-2078963.8779,1530940.4511,2002,2.8,4.5,4.37,10.66,12.7,18.31,21.31,22.56,18.24,12.16,7.28,3.65,-0.74,-1.24,-1.89,1.19,3.43,7.95,9.86,10.48,8.23,4.37,2.42,0.22,240.17999,174.56,152.82001,91.57,56.49,57.83,24.13,15.1,67,41.69,386.97,315.87
CA,-2078963.8779,1530940.4511,2003,5.48,5.53,6.1,8.83,13.23,19.77,22.31,22.27,19.65,12.1,4.37,2.92,1.3,-0.85,0.45,1.46,4.05,8.39,10.56,10.61,8.95,6.04,-1.73,-1.17,339.69,70.46,351.97,212.06,83.83,42.4,38.84,28.7,71.41,428.26999,176.98,354.54999
CA,-2078963.8779,1530940.4511,2004,2.53,5.93,8.03,13.59,15.56,20.53,23.32,22.88,16.15,11.32,5.9,3.64,-0.81,0.08,0.85,2.61,5.67,8.41,11.42,12.45,8.34,5.13,2.09,0.22,305.54001,135.67999,197.44,49.79,65.26,47.57,31.99,106.02,120,254.44,431.95001,248.36
CA,-2078963.8779,1530940.4511,2005,3.41,6.49,8.7,11.35,15.92,16.49,20.11,22.81,17.47,10.05,4.45,3.74,-0.97,-1.69,1.43,2.34,6.68,8.5,10.23,11.32,7.76,5.32,0.46,-0.09,376.07001,81.76,244.28999,200.92,166.05,67.16,85.32,36.53,52.92,365.94,275.62,302.67999
CA,-2078963.8779,1530940.4511,2006,3.87,4.23,5.3,10.09,15.37,19.01,22.18,22.42,19.77,12.1,3.97,3.1,0.08,-2.59,-0.94,1.87,4.84,8.46,10.88,10.14,8.67,4.21,-0.48,-0.79,490.89001,165.09,294.88,106.87,54.89,45.17,34.88,11.28,74.99,130.03999,544.53998,389.25
CA,-2078963.8779,1530940.4511,2007,2.97,4.16,5.78,8.78,14.08,15.6,21.65,20.16,16.93,9.65,5.01,1.44,-2,-0.02,0,1.44,4.15,7.53,11.01,10.51,8.11,4.25,0.28,-2.39,402.70001,238.71001,295.35999,170.03999,64.79,108.13,75.63,59.06,109.58,330.64001,327.22,356.07999
CA,-2078963.8779,1530940.4511,2008,1.33,4.62,4.96,7.9,14.49,15.88,20.95,20.52,18.17,10.09,6.92,0.33,-2.83,-1.04,-1.18,-0.1,4.91,6.94,9.96,10.17,8.37,4.01,2.64,-3.51,296.79999,167.73,154.2,66.28,72.85,56.99,49.8,118.44,28.69,237.95,334.92999,214.25
CA,-2078963.8779,1530940.4511,2009,1.78,3.97,4.34,10.32,14.23,19.52,24.28,21.74,17.93,10.83,5.32,1.32,-2.73,-2.52,-1.98,0.88,4.2,9.04,11.14,11.02,8.98,4.25,0.89,-2.99,241.3,105.75,200.39999,74.5,106.67,39.88,35.26,34.23,124.78,251.53999,537.66998,130.98
CA,-2078963.8779,1530940.4511,2010,5.22,6.33,6.95,9.62,12.81,16.01,23.71,22.38,16.4,11.47,3.87,2.14,1.67,1.19,0.57,1.51,4.09,7.36,9.9,10.68,9.18,5.63,-0.26,-0.93,367.48999,202.81,242.05,170.02,113.35,63.32,4.65,37.25,171.8,323.67001,265.04001,454.37
CA,-2078963.8779,1530940.4511,2011,2.77,2.52,5.04,7.47,11.82,15.98,18.13,21.47,19.08,10.24,4.26,2.47,-1.23,-2.82,-0.28,-0.42,3.83,7.77,9.52,10.51,9.55,4.29,-0.62,-1.23,238.16,261.92001,382.98999,132.03999,119.34,34.42,76.18,42.05,194.28999,224.50999,321.82999,200.14
CA,-2078963.8779,1530940.4511,2012,2.25,4.42,4.18,9.5,13.78,14.49,20.96,22.19,20.27,11.05,5.5,1.3,-2.28,-0.76,-1.62,1.71,3.87,6.98,10.2,11.24,8.26,4.5,1.59,-1.34,442.19,226.38,317.92999,148.71001,72.45,136.41,29.29,20.14,16.5,298.07999,358.42001,318.07001
CA,-2078963.8779,1530940.4511,2013,1.9,4.23,7.29,10.44,14.6,17,23.28,21.4,18.52,11.83,5.32,1.8,-1.83,0.09,0.17,2.08,5.53,8.64,10.47,11.91,9.89,4.87,0.65,-1.99,124.59,262.87,162.17,124.6,124.73,88.02,4.83,102.11,164.2,56.32,172.03999,112.84
CA,-2078963.8779,1530940.4511,2014,4.13,2.25,6.19,9.85,15.4,17.96,22.65,23.9,19.8,12.01,6.14,3.8,-0.47,-3.41,0.39,2.21,6.62,8.06,11.1,11.86,9.74,7.65,0.66,-0.34,146.06,198.42,280.26999,140.92,68.91,43.02,54.43,17.19,86.76,444.60999,296.53,356.13
CA,-2078963.8779,1530940.4511,2015,5.28,7.84,8.59,10.02,17.54,21.26,23.54,22.21,16.08,13.16,4.97,2.9,0.96,2.2,2.37,1.63,6.37,9.3,11.42,11.35,8.18,6.83,-0.75,-0.72,217.09,249.94,298.84,117.42,16.29,23.15,36.48,94.08,125.97,195.35001,207.87,439.35001
CA,-2078963.8779,1530940.4511,2016,3.27,6.12,7.71,13.15,17.69,18.05,20.88,23.2,16.84,10.23,6.82,0.35,-1.02,0.88,1.42,4.22,5.99,8.34,10.88,11.27,7.98,5.33,3.42,-3.82,296.97,289.88,381.60001,95.91,30.92,84.19,43.36,92.63,86.79,423.88,605.20001,248.86
CA,-2078963.8779,1530940.4511,2017,2.15,2.97,5.29,9.11,15.25,18.04,22.12,24.81,19.77,11.84,4.99,2.4,-2.76,-2.79,-0.49,1.88,5,7.72,10.46,11.68,9.65,4.12,0.94,-1.96,158.22,207.06,309.54999,203.69,116.1,70.35,16.6,23.62,68.31,226.61,455.69,120.74
CA,-2078963.8779,1530940.4511,2018,3.63,3.54,6.38,8.53,17.98,16.91,24.29,23.63,16.81,11.9,6.86,3.51,0.28,-2.29,-0.45,2.37,6.33,7.99,11.08,11.14,8.54,4.77,2.24,-0.94,465.13,178.06,155.3,201.78,25.99,94.56,21.44,8.92,204.53999,155.53999,339.39999,433.20001
CA,-2078963.8779,1530940.4511,2019,4.54,1.33,8.75,10.65,18.3,19.01,20.85,22.33,17.18,10.07,6.59,3.29,0.14,-5.1,-1.08,2.29,6.47,8.57,11.23,12.23,9.89,3.57,1.59,0.15,274.28,81.82,49.83,143.34,23.94,35.87,74.7,77.04,157.17,217.17,190.92999,319.10999
CA,-2078963.8779,1530940.4511,2020,4.45,5,5.05,8.85,12.18,12.47,21.35,21.16,20,11.47,5.85,3.96,1.26,0.74,-0.42,2.55,6.34,7.85,10.38,10.97,11.11,5.56,0.97,0.25,360.35999,188.64999,159.27,64.29,96.87,103.02,29.9,105.78,94.05,222.47,338.06,364.72
CA,-2078963.8779,1555940.4511,1999,1.03,0.67,1.38,6.49,7.61,10.38,15.73,16.91,15.39,8.24,2.79,2.1,-2.49,-3.55,-3.37,-1.76,0.31,4.37,6.88,9.24,5.97,2.14,-0.4,-2.23,359.10001,514.34003,252.19,84.79,94.03,103.28,33.82,88.71,59.99,172.06,390.75,316.54001
CA,-2078963.8779,1555940.4511,2000,-0.55,2.23,3.12,6.48,8.25,13.46,15.8,16.1,13.82,8.29,2.56,0.64,-4.45,-2.99,-2.42,-0.53,1.2,5.12,7.58,7.8,6.38,2.85,-1.36,-3.3,219.2,157.60001,212.28999,99.78,137.64999,101.72,79.13,46.84,81.47,221.28,143.78999,193.47
CA,-2078963.8779,1555940.4511,2001,2.34,2.09,3.2,5.23,8.75,11.19,15.72,15.58,13.82,6.98,3.13,0.37,-1.91,-4.29,-2.42,-1.46,1.2,3.92,7.14,8.28,6.83,1.93,-0.37,-3.37,161.63,89.28,173.87,153.50999,112.22,71.16,23.04,194.67999,80.1,234.94,355.20001,330.79001
CA,-2078963.8779,1555940.4511,2002,0.68,1.91,0.6,6.43,8.31,13.89,16.88,18.12,14.3,9.26,5.19,1.54,-2.61,-3.12,-4.73,-1.2,0.9,5.4,7.46,8.28,6.34,2.51,0.62,-1.81,240.00999,178.82001,165.03999,104.95,73.67,68.3,28.6,21.05,82.55,48.7,345.48999,300.98001
CA,-2078963.8779,1555940.4511,2003,4.02,3.41,2.49,4.75,8.93,15.25,17.78,17.89,15.84,8.97,1.55,0.88,-0.31,-2.67,-2.1,-1.1,1.41,5.83,8.3,8.38,7.04,3.93,-3.7,-3.26,308.57001,69.74,329.70999,219.37,97.95,45.6,40.79,34.58,79.99,391.94,207.11,312.97
CA,-2078963.8779,1555940.4511,2004,0.67,3.54,4.67,9.5,11.11,16.15,18.83,18.61,12.22,8.17,3.57,1.84,-3.01,-1.98,-1.27,0.53,3.16,6.08,9.01,10.25,6.14,3.15,-0.01,-1.87,280.73999,134.7,192.50999,57.65,85.51,52.26,36.63,121.89,127.46,238.08,388.82001,236.59
CA,-2078963.8779,1555940.4511,2005,1.52,4.45,5.11,7.17,11.58,12.18,15.72,18.39,13.36,6.91,2.24,2.34,-2.85,-2.96,-0.83,0.02,4.11,5.66,7.71,9.2,5.74,3.21,-1.46,-1.61,358.20999,83.02,244.59,196.14,159.39999,79.12,93.98,48.96,67.34,354.25,265.66,286.39001
CA,-2078963.8779,1555940.4511,2006,1.49,1.45,1.7,5.95,10.96,14.48,17.67,17.75,15.97,9.08,1.11,1.46,-1.93,-4.82,-3.59,-0.58,2.45,5.88,8.51,7.92,6.89,2.45,-2.75,-2.56,452.67999,165.27,279.64001,109.29,67.88,53.71,38.29,15.03,72.88,132.73,507.28,360.17001
CA,-2078963.8779,1555940.4511,2007,1.27,1.88,2.58,4.75,9.75,11.32,17.22,16.06,13.1,6.62,2.54,-0.75,-3.48,-1.92,-2.22,-0.97,1.72,4.79,8.64,8.21,6.01,2.28,-1.68,-4.61,381.35999,243.53999,285.04001,168.32001,73.9,116.18,88.31,66.13,110.17,311.59,293.62,348.76999
CA,-2078963.8779,1555940.4511,2008,-0.59,2.43,1.51,3.78,10.14,11.47,16.35,16.21,14.51,7.11,4.47,-1.74,-4.75,-2.81,-3.56,-2.59,2.45,4.23,7.51,7.99,6.58,2.24,0.66,-5.82,281.60999,163.87,153.33,76.07,79.5,67.53,55.28,127.75,31.94,229.86,312.23001,213.37
CA,-2078963.8779,1555940.4511,2009,1.12,1.69,0.67,6.09,9.82,15.09,19.7,17.5,14.18,7.51,2.53,-0.46,-3.68,-4.25,-4.62,-1.34,1.68,6.45,9.15,8.92,6.98,2.25,-1.17,-5.03,235.72,103.15,201.7,81.01,114.6,44.72,38.87,41.29,133.67999,246.23,490.42001,124.33
CA,-2078963.8779,1555940.4511,2010,3.21,3.88,3.42,5.34,8.57,11.64,18.56,17.89,12.79,8.5,1.22,0.12,-0.31,-0.68,-1.5,-0.99,1.57,4.53,7.59,8.51,6.97,3.76,-2.52,-2.97,335.59,186.27,234.02,175.98,118.41,72.71,7.1,46.06,174.34,298.32999,258.95001,413.94
CA,-2078963.8779,1555940.4511,2011,1.21,-0.23,1.62,3.24,7.58,11.6,13.74,16.93,15.35,7.16,1.61,1.25,-2.77,-5.16,-2.81,-3.21,1.14,4.78,6.86,8.16,7.66,2.3,-2.71,-2.86,243.64999,248.96001,349.95999,138.59,129.75999,45.05,83.4,46.42,188.60001,211.5,305.78,194.24001
CA,-2078963.8779,1555940.4511,2012,0.25,2.09,0.8,5.43,9.31,10.36,16.65,17.89,16.7,7.99,2.96,-0.7,-4.19,-2.69,-4,-0.78,1.33,4.17,7.85,9.09,6.83,2.49,-0.53,-3.43,408.76001,218.31,307.35001,146.10001,86.85,156,37.51,24.95,21.85,292.73999,319.38,324.76001
