SOURCE,X,Y,YEAR,maxtJan,maxtFeb,maxtMar,maxtApr,maxtMay,maxtJun,maxtJul,maxtAug,maxtSep,maxtOct,maxtNov,maxtDec,mintJan,mintFeb,mintMar,mintApr,mintMay,mintJun,mintJul,mintAug,mintSep,mintOct,mintNov,mintDec,pcpJan,pcpFeb,pcpMar,pcpApr,pcpMay,pcpJun,pcpJul,pcpAug,pcpSep,pcpOct,pcpNov,pcpDec
CA,-1653963.8779,1380940.4511,2006,5.06,3.58,8.55,15.09,20.22,24.69,29.59,27.53,22.16,13.61,4.48,1.54,-0.27,-4.74,-0.76,3.43,6.75,11.82,14.65,11.99,9.02,3.39,-1.63,-4.34,53.53,17.69,13.48,26.6,52.89,39.26,20.66,9.32,23.78,19.24,53.3,42.9
CA,-1653963.8779,1380940.4511,2007,-0.27,3.98,10.18,14.37,21.49,22.63,29.27,26.11,20.11,12.1,5.18,1.21,-6.51,-2.04,0.87,2.44,6.86,10.56,15.12,11.8,8.08,3.43,-1.33,-4.56,29.68,20.11,18.33,8.07,15.48,73.11,35.97,9,31.61,36.93,20.21,51.57
CA,-1653963.8779,1380940.4511,2008,-0.56,4.89,8.5,11.75,20.42,23.03,28.24,26.2,21.04,12.77,7.12,-2.71,-7.1,-3.48,-1.12,0.47,7.79,9.78,13.21,12.62,7.25,2.95,0.9,-8.86,29.6,17.59,14.41,12.46,33.2,30.77,10.33,41.16,6.54,21.49,27.46,53.26
CA,-1653963.8779,1380940.4511,2009,-0.53,2.11,5.89,13.49,20.66,25.72,30.15,27.69,23.4,11.19,7.8,-1.87,-6.19,-6.05,-3.14,1.64,6.17,11.26,14.35,13.65,9.85,2.78,0.9,-7.24,35.04,18.35,12.44,15.9,16.3,12.08,22.55,29.79,23.08,61.04,14.35,28.59
CA,-1653963.8779,1380940.4511,2010,3.16,5.96,11.06,14.61,17.63,22.37,28.37,26.84,19.21,14.89,3.57,1.19,-2.21,-0.34,0.4,3.22,5.8,10.53,12.71,12.43,9.7,5.04,-2.73,-3.87,26.63,18.9,16.56,15.31,49.2,43.95,17.91,24.11,43.6,14.86,31.16,31.36
CA,-1653963.8779,1380940.4511,2011,1.53,1.03,8.31,11.68,17.88,22.24,25.4,28.01,24.13,13,5.51,2.58,-4.28,-6.3,-0.3,1.46,6.09,10.46,12.12,12.17,9.51,3.92,-1.89,-3.77,41.81,27.11,26.91,20.91,49.53,30.08,34.54,7.33,9.99,35.77,27.61,19.62
CA,-1653963.8779,1380940.4511,2012,0.86,2.81,8.32,14.34,19.2,20.16,28.45,28.79,23.81,13.17,6.8,2.45,-5.71,-3.73,-0.97,2.95,6.13,9.93,14.29,13.1,8.25,3.91,1.21,-2.46,31.47,37.57,37.51,45.19,23.81,82.36,33.24,7.13,4.95,52.53,42.07,37.28
CA,-1653963.8779,1380940.4511,2013,-0.54,5.36,10.06,13.39,21.12,22.74,29.46,27.51,21.82,11.82,4.08,-0.38,-5.39,-1.6,0.1,2.86,7.33,11.27,13.85,14.29,10.36,2.87,-1.33,-5.55,34.31,10.35,21.79,38.61,56.82,74.12,6.38,27.06,61.9,9.53,49.52,24.73
CA,-1653963.8779,1380940.4511,2014,2.53,0.43,8.24,14.29,19.98,23.69,29.85,27.88,21.24,15.1,4.48,1.72,-2.82,-7.63,-0.76,2.45,7.41,10.78,14.81,14.51,9.22,6.65,-2.47,-3.51,21.73,26.66,29.24,32.19,35.1,46.13,30.34,15.54,39.93,26.95,37.4,38.66
CA,-1653963.8779,1380940.4511,2015,2.1,6.39,12.06,15.43,22.42,27.16,29.43,27.52,19.88,14.49,4.43,1.99,-2.69,-0.85,1.56,2.33,7.67,12.58,14.33,13.04,7.22,4.72,-2.14,-3.53,49.79,29.21,30.33,9.04,36.87,39.98,20.14,20.88,19.51,39.44,40.03,70.7
CA,-1653963.8779,1380940.4511,2016,1.74,6.09,11.11,19.32,21.21,24.41,25.89,28.56,19.84,12.29,9.44,-2.1,-2.97,-1.27,1.1,5.23,8.01,10.76,13.08,13.06,8.2,4.47,3.1,-8.17,53.01,27.96,29.93,7.48,28.41,38.29,48.73,11.78,35.36,64.77,35.9,48.41
CA,-1653963.8779,1380940.4511,2017,-2.26,0.99,7.76,12.64,20.5,24.54,30.41,29.45,22.29,12.43,4.9,-1.1,-8.45,-6.62,-0.28,2.9,7.11,10.64,14.15,13.3,9.38,2.48,-0.48,-5.27,16.9,37.48,45.71,61.08,67.57,13.77,1.17,1.89,11.5,29.97,58.06,61.25
CA,-1653963.8779,1380940.4511,2018,1.96,0.9,8.11,13.1,24.31,23.45,29.28,26.92,19.01,11.95,6.4,3.64,-3.49,-6.85,-2.4,1.3,9.4,10.15,13.2,12.41,7.69,2.44,0.24,-2.24,57.44,47.65,38.77,50.14,24.58,40.23,15.89,14.57,50.9,52.95,37.01,30.43
CA,-1653963.8779,1380940.4511,2019,2.68,-3.68,7.86,14.3,22.28,24.57,26.36,28.03,19.62,11.07,5.55,1.65,-3.28,-10.86,-3.79,2.61,8.6,11.12,13.55,13.13,10.59,1.99,-1.14,-2.21,22.63,26.11,10.15,15.31,21.73,30.88,26.03,15.65,72.97,21.96,22.5,53.83
CA,-1653963.8779,1380940.4511,2020,0.38,4.02,8.69,14.45,19.26,21.73,27.1,27.86,23.73,12.14,5.95,2.68,-5.45,-5.4,-3.39,0.52,5.73,8.69,12.67,12.93,10.21,3.72,-0.58,-2.61,74.34,19.2,13.64,8.04,67.28,65.37,15.48,9.96,12.95,52.01,40.93,51.95
CA,-1628963.8779,1380940.4511,1999,-1.22,0.65,1.92,7.24,10.04,14.14,18.54,20.95,15.12,7.17,2.1,-2.07,-7.38,-7.89,-6.85,-4.17,-1.37,3.24,4.85,7.59,1.13,-2.47,-4.22,-7.42,89.13,66.29,66.78,40.96,72.84,77,57.73,71.17,27.13,54.49,88.99,71.97
CA,-1628963.8779,1380940.4511,2000,-3.74,-1.06,2.57,8.28,10.72,15.57,19.88,20.24,13.9,7.86,-1.93,-5.51,-10.95,-8.69,-5.51,-2.6,-0.08,3.11,5.86,5.12,2.13,-1.93,-7.34,-12.08,81.31,63.04,65.62,65.74,72.66,71.02,58.35,32.61,55.96,44.25,35.67,71.61
CA,-1628963.8779,1380940.4511,2001,-2.67,-2.18,2.72,6.02,13.1,14.25,20.26,21.83,17.4,5.56,2.33,-3.4,-8.78,-11.24,-6.59,-3.27,0.52,2.53,6.35,6.5,3.01,-2.72,-4.24,-9.2,35.67,31.94,59.55,60.04,48.36,89.56,67.55,32.6,32.92,68.75,55.49,70.91
CA,-1628963.8779,1380940.4511,2002,-2.4,-0.66,-1.69,6.83,9.96,18.03,21.76,20.49,15.11,7.83,1.49,-1.57,-8.88,-9.56,-10.28,-3.38,-0.16,4.27,7.03,5.2,2.29,-3.91,-5.46,-6.95,76.56,49.3,56.99,39.11,90.01,46.1,29.44,33.88,35.58,16.64,40.12,73.12
CA,-1628963.8779,1380940.4511,2003,-1.41,0.09,2.33,6.77,11.27,18.1,23.79,23.06,16.93,9.63,-2.65,-3.37,-6.94,-8.72,-6.13,-2.3,0.56,4.47,7.18,6.56,3.4,-0.13,-10.33,-10.09,82.02,31.52,79.31,74.78,57.28,57.28,6.86,6.68,40.38,80.58,80.14,43.93
CA,-1628963.8779,1380940.4511,2004,-4.89,-0.36,4.72,10.35,12.29,18.65,22.3,21.6,12.78,8.12,0.48,-1.85,-10.54,-8.72,-5.37,-2.64,0.94,4.4,7.3,8.32,2.94,-1.31,-5.26,-7.71,111.34,41.53,52.54,39.12,108.04,75.13,33.13,101.16,87.45,67.46,74.66,90.77
CA,-1628963.8779,1380940.4511,2005,-5.39,0.89,4.56,9.01,14.38,14.38,20.4,21.89,13.75,7.48,-1.42,-4.61,-11.6,-9.96,-5.38,-3.03,1.88,3.84,6.35,5.76,1.89,-0.28,-5.97,-11.39,79.92,23.77,60.54,34.53,61.19,132.73,37.35,33.27,47.34,91.21,64.87,48.71
CA,-1628963.8779,1380940.4511,2006,0.45,-1.11,2.38,7.96,13.26,17.75,22.98,21.3,17.03,8.18,-1.36,-3.32,-5.26,-10.5,-7.15,-2.11,0.6,5.15,8.18,5.46,3.12,-1.8,-7.49,-10.32,111.51,54.96,37.65,60.29,85.41,72.8,39.7,20.16,40.36,42.61,101.77,77.46
CA,-1628963.8779,1380940.4511,2007,-4.41,-0.56,3.57,6.95,14.28,15.6,23.19,20.11,14.42,6.2,-0.34,-3.78,-11.91,-7.24,-5.4,-3.69,0.46,3.98,8.36,5.32,2.33,-1.62,-7.34,-10.55,76.11,55.55,63.61,29.14,27.1,109.06,40.11,22.37,50.26,72.99,49.23,103.67
CA,-1628963.8779,1380940.4511,2008,-5.04,0.1,1.64,4.28,13.38,15.79,21.39,20.09,15.68,7.43,1.61,-7.67,-12.58,-8.94,-7.62,-5.51,1.53,3.3,6.63,6.24,1.36,-2.24,-4.83,-15.21,55.24,45.84,37.32,37.58,53.14,62.29,24.26,70.59,14.88,49.98,52.17,94.98
CA,-1628963.8779,1380940.4511,2009,-4.78,-2.14,-0.75,6.37,13.24,18.17,23.28,21.56,17.8,5.24,1.69,-6.79,-11.72,-11.3,-9.24,-4.22,0.23,4.57,7.98,7.7,4.41,-2.48,-5.03,-13.47,70.19,46.27,35.82,27.04,36.16,29.96,44.75,43.9,41.88,112.92,38.34,55.38
CA,-1628963.8779,1380940.4511,2010,-0.91,1.69,4.52,7.13,10.44,15.22,21.52,20.32,13.11,9.43,-1.77,-3.4,-7.59,-5.44,-5.68,-2.75,-0.18,4.26,6.46,6.21,4.1,-0.08,-8.25,-9.6,53.81,42.73,40.72,33.69,80.45,85.65,29.57,44.15,78.03,30.8,61.6,61.39
CA,-1628963.8779,1380940.4511,2011,-2.82,-3.52,1.65,4.21,10.87,14.9,18.58,21.75,18.58,7.46,-0.29,-2.26,-9.81,-11.85,-6.39,-4.3,0.22,4.12,5.99,6.2,4.28,-0.88,-7.75,-9.76,83.16,66.42,81.65,51.14,90.05,70.95,78.8,12.04,22.21,66.52,69.61,44.17
CA,-1628963.8779,1380940.4511,2012,-3.47,-1.28,1.54,7.29,11.93,13.22,21.69,22.53,18.53,7.77,1.34,-2.5,-11.17,-9.14,-7.53,-2.75,-0.22,3.27,7.6,6.58,2.33,-1.42,-4.44,-8.49,68.88,75.24,116.45,86.86,41.46,174.85001,66.27,13.1,11.62,94.1,86.53,86.3
CA,-1628963.8779,1380940.4511,2013,-4.71,0.77,3.6,6.11,14.04,15.69,22.87,21.31,16.28,7.29,-1.16,-5.16,-10.76,-6.95,-6.44,-3.05,1.15,4.51,7.23,7.93,4.86,-2.14,-6.94,-11.42,66.75,28.84,50.99,63.5,100.16,131.86,16.27,50.53,98.58,19.7,86.71,70.42
CA,-1628963.8779,1380940.4511,2014,-1.55,-4.28,1.49,6.93,12.69,16.54,23.24,21.74,15.59,9.82,-0.98,-3.31,-8.25,-13.6,-7.34,-3.43,1.23,4.06,8.15,8.02,3.45,1.47,-8.22,-9.57,45.32,73.27,78.52,63.26,77.66,82.77,43.51,38.05,60.64,62.25,87.48,80.75
CA,-1628963.8779,1380940.4511,2015,-2.17,2.01,5.65,8.11,15.56,20.2,22.58,21.27,14.02,9.69,-1.15,-3.02,-7.74,-5.9,-4.75,-3.29,1.7,6.08,8.17,7.24,1.93,0.08,-7.73,-8.99,85.06,59.77,77.69,23.98,58.95,71.66,33.58,37.61,37.21,67.01,83.15,132.36
CA,-1628963.8779,1380940.4511,2016,-2.28,1.64,4.78,12.07,14.12,17.35,19.25,22.11,14.14,6.51,3.72,-6.88,-8.55,-6.6,-5.23,-0.63,1.96,4.25,6.59,6.75,2.68,-0.28,-2.6,-14.19,83.85,67.4,76.03,20.57,63.62,68.23,78.42,25.29,63.99,134.8,80.72,78.34
CA,-1628963.8779,1380940.4511,2017,-6.22,-3.42,1.4,5.57,13.58,17.51,23.88,23.5,16.59,6.98,-0.56,-5.82,-14.13,-11.98,-6.55,-2.96,1.09,4.09,7.33,7.01,3.68,-2.33,-6.32,-11.38,34.87,91.42,108.65,101.33,99.64,30.11,4.33,6.26,22.06,59.98,99.84,97.88
CA,-1628963.8779,1380940.4511,2018,-1.97,-3.4,1.97,5.91,17.15,16.31,22.67,20.79,13.05,7.04,0.72,-1.27,-8.81,-12.09,-6.49,-2.87,3.4,3.7,6.94,6.47,2.32,-2.54,-5.44,-8.19,109.17,113.82,61.61,63.76,40.87,74.7,25.09,24.51,75.26,91.7,76.11,59.14
CA,-1628963.8779,1380940.4511,2019,-0.87,-7.48,2.76,7.24,15.21,17.77,19.67,21.68,13.58,5.37,0.66,-2.57,-8.79,-16.05,-9.92,-3.16,2.31,4.09,6.72,6.46,4.9,-3.51,-7.24,-8.4,47.42,68.39,33.71,29.45,37.43,54.44,60.77,32.72,111.72,37.04,46.08,113.77
CA,-1628963.8779,1380940.4511,2020,-2.58,-0.37,2.47,7.42,12.04,14.85,20.46,21.49,18.68,6.84,0.42,-1.71,-8.54,-9.08,-7.64,-3.81,1.87,4.56,6.21,6.67,4.45,-1.5,-6.81,-8.81,104.59,33.23,23.85,12.54,95.16,81.82,35,19.4,26.69,93.29,73.72,98.58
CA,-1628963.8779,1405940.4511,1999,2.1,4.72,7.62,13.94,16.48,20.56,24.61,26.64,20.19,11.36,6.2,1.74,-3.74,-2.9,-1.43,0.66,3.63,8.56,9.96,12.45,5.56,1.57,-0.12,-2.91,43.01,29.21,30.57,23.07,53.77,55.75,43.84,49.81,19.26,38.18,56.88,46.19
CA,-1628963.8779,1405940.4511,2000,-0.39,2.08,8.4,14.5,17.06,21.72,25.62,25.65,18.91,12.15,2.54,-2.11,-7.08,-4.31,-0.48,2.03,4.83,8.49,11.02,9.97,6.52,1.82,-2.77,-7.69,45.62,30.61,31.29,39.77,51.55,45.81,50.66,24.46,43.29,28.22,17.64,46.7
CA,-1628963.8779,1405940.4511,2001,0.35,1.4,8.47,12.69,19.27,20.46,26.27,27.26,22.09,10.72,6.88,0.5,-5.58,-7.22,-1.78,1.12,5.07,7.32,10.85,10.6,6.46,0.74,-0.37,-5.19,19.49,13.92,25.54,35.61,36.23,68.13,50.05,27.3,23.6,44.81,32.45,49.56
CA,-1628963.8779,1405940.4511,2002,0.84,3.12,3.69,13.45,16.49,24.47,27.88,26.15,20.6,12.06,5.72,2.35,-5.41,-5.31,-5.66,0.91,4.31,9,11.39,9.31,5.96,-0.79,-1.51,-2.8,47.53,19.91,25.08,21.2,56.49,29.66,18.63,22.46,20.63,9.81,24.16,42.49
CA,-1628963.8779,1405940.4511,2003,1.87,3.58,8.12,13.37,17.8,24.4,29.91,29.01,21.78,14.17,1.76,0.23,-3.41,-4.6,-1.51,1.99,5.15,9.36,11.59,10.9,7.16,3.28,-6.37,-6.09,46.01,16.5,33.6,45.08,36.48,38.7,2.97,4.12,30.42,50.83,48.18,23.96
CA,-1628963.8779,1405940.4511,2004,-2.04,2.44,10.38,17.05,18.85,24.96,28.6,27.18,18.14,12.59,4.71,1.49,-7.99,-5.12,-0.62,1.52,5.77,9.18,11.95,12.71,6.73,2.03,-1.13,-3.69,69.32,18.88,20.7,24.27,74.35,51.42,19.4,74.02,58.76,43.56,52.26,60.36
CA,-1628963.8779,1405940.4511,2005,-2.64,4.3,10.1,15.94,20.86,20.69,26.18,27.57,19.02,12.18,3.4,-1.2,-8.64,-6.18,-0.69,1.14,6.34,8.75,10.99,9.82,5.72,3.39,-1.83,-7.4,46.95,11.97,25.32,18.82,39.44,90.61,21.93,27.03,32.41,61.62,42.18,24.47
CA,-1628963.8779,1405940.4511,2006,3.92,2.55,7.91,14.73,19.52,23.97,29.02,27.18,21.92,12.82,3.41,0.34,-2.02,-6.5,-2.41,1.99,5,9.93,12.44,9.67,6.97,1.42,-3.45,-6.31,62.03,21.45,17.91,32.68,61.17,48.82,24.24,12.87,29.63,24.2,58.25,47.13
CA,-1628963.8779,1405940.4511,2007,-1.48,2.9,9.07,13.79,20.9,21.76,28.77,25.67,19.46,11.17,4.04,-0.19,-8.78,-3.73,-0.59,0.64,4.75,8.59,12.65,9.37,6,1.84,-3.1,-6.8,42.15,26.12,29.84,12.53,16.29,91.74,30.97,13.72,40.33,48.12,24.26,60.88
CA,-1628963.8779,1405940.4511,2008,-1.86,3.74,7.47,10.93,19.6,22.31,27.65,25.77,20.75,11.8,6.03,-4.2,-9.49,-5.33,-2.67,-1.08,6.13,7.96,11.1,10.49,5.18,1.15,-0.75,-11.2,32.06,22.98,18.99,18.68,37.96,35.55,14.55,48.7,8.64,31.55,28.58,61.76
CA,-1628963.8779,1405940.4511,2009,-1.83,0.86,4.51,12.78,19.7,24.64,29.58,26.97,22.72,10.12,6.54,-3.65,-8.26,-8.3,-4.74,0.1,4.47,8.97,12.01,11.5,7.88,0.78,-0.85,-9.69,42.11,26.6,14.09,17.83,23.09,15.45,24.55,32.17,24.98,76.72,16.1,32.3
CA,-1628963.8779,1405940.4511,2010,2.08,4.96,10.22,14.1,16.96,21.63,27.68,26.28,18.47,14.03,2.38,0,-4.05,-1.77,-1.02,1.56,4.18,8.75,10.47,10.21,7.77,3.24,-4.47,-5.82,27.87,21.11,21.81,17.7,57.47,54.73,22.66,30.8,55.64,19.96,37.49,37.91
CA,-1628963.8779,1405940.4511,2011,-0.05,-0.2,7.3,11,17.26,21.45,24.69,27.45,23.73,12.09,4.35,1.35,-6.52,-8.39,-1.98,0,4.52,8.86,10.15,10.02,7.49,2.17,-3.69,-5.73,49.62,32.97,36.17,26.97,59.13,42.1,49.32,8.82,12.57,44.8,32.47,24.71
CA,-1628963.8779,1405940.4511,2012,-0.22,1.93,7.55,13.72,18.34,19.19,27.76,28.25,23.41,12.34,5.62,1.12,-7.67,-5.29,-2.27,1.61,4.5,8.37,12.05,10.85,6.02,2.05,-0.48,-4.42,34.96,47.19,48.32,51.71,31.4,117.09,39.58,8.48,8.19,61.55,52.5,44.24
CA,-1628963.8779,1405940.4511,2013,-1.79,4.28,9.18,12.7,20.39,21.79,28.72,27.05,21.43,10.82,2.79,-1.54,-7.35,-3.11,-1.38,1.32,5.73,9.49,11.9,12.15,8.54,1.2,-3.14,-7.46,41.84,13.75,27.72,42.96,71.86,89.79,9.36,29.63,70.98,12.48,58.58,34.44
CA,-1628963.8779,1405940.4511,2014,1.01,-0.79,6.89,13.49,19.02,22.57,29.1,27.17,20.7,14.03,3.04,0.31,-4.82,-9.67,-2.38,0.93,5.89,8.94,12.59,12.32,7.22,4.87,-4.2,-5.52,25.46,24.61,37.09,41.44,49.49,54.36,34.57,22.4,48.15,37.54,45.04,47.45
CA,-1628963.8779,1405940.4511,2015,0.84,5.37,11.15,14.82,21.76,26.13,28.69,26.98,19.08,13.59,3.16,0.7,-4.19,-2.02,0.83,1.66,6.84,11.75,13.81,12.68,6.81,4.27,-2.95,-4.53,62.63,38.39,41.69,11.29,42.97,53.87,22.04,23.18,27.78,47.82,50.74,102.06
CA,-1628963.8779,1405940.4511,2016,0.54,5.22,10.34,18.56,20.37,23.62,25.3,27.96,18.96,11.47,8.21,-3.51,-5.07,-2.82,-0.26,3.88,6.41,9.05,11.1,11.01,6.22,2.76,1.49,-10.09,60.59,35.6,39.44,9.61,40.7,43.16,53.36,17.41,51.39,85.02,44.17,56.87
CA,-1628963.8779,1405940.4511,2017,-3.34,0.07,6.83,11.91,19.75,23.7,29.77,28.79,22.01,11.54,3.74,-2.49,-10.49,-8.41,-1.66,1.67,5.75,9.06,12.27,11.45,7.83,0.82,-2.2,-7.2,22.89,43.78,59.8,70.01,75.93,16.02,2.6,3.53,14.32,39.69,61.74,64.05
CA,-1628963.8779,1405940.4511,2018,0.63,-0.47,6.92,11.81,23.53,22.4,28.35,26.16,18.07,10.86,5.07,2.18,-5.33,-8.8,-3.12,0.5,7.93,8.68,11.29,10.64,6.01,0.78,-1.2,-3.6,84.89,72.02,40.39,53.78,26.97,55.42,21.98,20.25,68.93,62.97,49.96,37.97
CA,-1628963.8779,1405940.4511,2019,1.37,-4.75,7.3,13.36,21.49,23.4,25.29,27.08,18.93,10.07,4.15,0.47,-5.27,-12.86,-5.45,0.95,7,9.44,11.32,10.92,8.57,0.4,-2.65,-4.09,21.85,35.46,15.72,22.97,26.01,37.94,42.82,24.25,78.86,28.99,36.57,69.76
CA,-1628963.8779,1405940.4511,2020,-0.19,3.17,7.44,13.13,18.04,20.5,25.89,27.07,22.95,10.76,4.75,1.32,-5.89,-5.93,-4.22,-0.45,4.95,7.88,10.94,10.98,8.56,2.03,-2.2,-4.36,106.94,20.55,15.95,7.97,76.33,69.73,20.36,13.94,17.36,66.73,48.47,62.79
CA,-1703963.8779,1455940.4511,1999,-0.45,0.96,1.76,6.83,9.65,13.64,17.76,20.51,15.26,7.81,2.78,-0.5,-6.62,-6.98,-6.2,-3.52,-0.59,4.13,6.32,9.08,2.46,-1.61,-3.92,-6.76,54.7,33.99,39.82,24.39,50.21,67.24,62.44,37.13,23.07,28.39,45.37,35.32
CA,-1703963.8779,1455940.4511,2000,-3.1,-0.49,2.93,7.97,10.01,15.29,18.82,18.94,13.68,7.6,-1.39,-4.52,-10.84,-8.49,-5.35,-2.07,0.31,4.27,7.18,6.74,3.33,-0.93,-7.08,-11.48,42.83,26.78,33.08,29.42,51.35,56.53,55.66,27.16,29.19,34.94,25.24,39.32
CA,-1703963.8779,1455940.4511,2001,-0.98,-1.85,2.85,5.74,12.22,13.67,19.12,20.37,16.76,5.98,3.22,-2.45,-7.38,-10.46,-5.78,-2.8,1.38,3.23,7.61,8.07,4.39,-1.99,-3.75,-9.06,22.09,17.68,38.53,30.44,24.15,58.01,59.16,17.49,18.03,40.55,37.73,46.02
CA,-1703963.8779,1455940.4511,2002,-1.73,-0.02,-2.14,6.34,9.37,17.48,20.86,20.01,14.59,8.1,2.96,-0.68,-8.68,-8.38,-10.48,-2.66,0.42,5.44,8.5,6.85,3.19,-2.66,-4.96,-6.43,45.99,28.49,37.26,25.39,63.72,34.13,23.84,30,22.03,15.13,18.55,43.23
CA,-1703963.8779,1455940.4511,2003,-0.2,0.87,2.21,6.39,10.68,17.84,22.95,22.26,16.81,9.86,-2.1,-2.24,-6.7,-7.71,-5.94,-1.75,1.06,5.61,8.46,8.04,4.09,0.85,-10.56,-9.2,38.44,15.79,41.11,52.57,37.48,42.7,3.77,7.71,21.63,54.33,48.02,20.25
CA,-1703963.8779,1455940.4511,2004,-3.99,0.32,4.82,10.57,11.99,18.76,21.88,21.09,12.38,7.86,1.68,-0.7,-10.84,-7.79,-4.29,-1.6,2.05,5.52,8.84,9.53,3.11,-1.03,-4.67,-7,63.82,19.6,25.39,29.77,71.27,55.12,30.83,80.26,58.29,43,43.82,48.39
CA,-1703963.8779,1455940.4511,2005,-4.36,1.47,4.81,8.9,14.3,13.94,19.28,21.19,13.12,7.56,-0.71,-3.36,-11.63,-8.92,-4.55,-2.52,2.61,4.34,7.88,7.67,2.86,0.48,-5.81,-10.32,48.38,17.39,32.92,12.88,33.27,96.58,25.08,25.93,44.3,58.41,46.9,22.84
CA,-1703963.8779,1455940.4511,2006,1.4,-0.63,2.19,7.91,12.87,17.31,22.35,21.04,16.63,8.29,-1.48,-2.24,-4.88,-9.58,-6.75,-1.93,1.48,6,9.61,7.31,4.45,-1.1,-7.67,-9.02,57.29,23.18,21.93,21.57,56.47,47.33,21.56,18.91,42.56,24.45,73.87,52.94
CA,-1703963.8779,1455940.4511,2007,-2.72,-0.01,3.61,6.51,13.58,14.82,22,19.01,13.69,6.88,0,-3.17,-10.76,-6.68,-4.31,-2.92,1.51,4.72,9.28,6.61,3.01,-0.74,-6.93,-10.66,41.76,26.01,25.36,13.53,12.14,76.42,29.07,18.92,38.94,38.66,26.74,62.49
CA,-1703963.8779,1455940.4511,2008,-4.06,0.73,1.62,3.48,12.74,15.32,20.67,20.01,15.89,8.03,3.11,-7.16,-12.28,-8.23,-7.06,-4.96,2.61,4.1,8.02,7.77,2.99,-1.04,-4.39,-15.25,38.29,23.6,19.78,20.42,32.14,42.66,17.35,39.31,16.23,34.03,31.31,61.62
CA,-1703963.8779,1455940.4511,2009,-3.43,-1.66,-0.9,6.24,12.7,17.7,23.2,21.45,17.89,5.35,2.35,-6.02,-11.18,-10.72,-9.04,-3.39,0.97,5.28,9.26,8.8,5.34,-2.11,-4.27,-13.68,34.94,25.7,25.74,15.3,31.7,20.39,24.8,20.53,35.68,67.23,26.45,30.23
CA,-1703963.8779,1455940.4511,2010,0.47,2.22,4.47,6.95,10,14.8,21.18,19.58,12.81,9.97,-1.71,-2.43,-5.94,-4.57,-4.56,-2.2,0.43,4.86,7.5,7.36,5.07,0.36,-8.75,-8.81,26.43,20.89,32.24,23.56,64.6,57.04,21.68,42.38,58.68,17.08,36.22,26.62
CA,-1703963.8779,1455940.4511,2011,-1.53,-3.26,1.71,3.93,10.17,14.51,17.79,20.91,18.38,7.68,0.18,-1.09,-8.97,-11.52,-6.08,-3.83,0.69,4.62,7,7.31,5.35,-0.27,-7.8,-9.01,54.23,41.09,43.72,23.92,83.83,41.99,46.65,8.06,20.44,32.31,39.48,21.85
CA,-1703963.8779,1455940.4511,2012,-2.22,-0.59,1.74,7.04,11.43,12.74,21.39,21.92,18.58,7.9,1.85,-1.74,-9.91,-8.14,-6.43,-1.87,0.76,4.02,8.88,8.23,3.87,-0.37,-4.41,-8.35,40.66,43.81,52.59,49,28.66,100.61,56.68,10.79,7.66,53.45,47.01,54.9
CA,-1703963.8779,1455940.4511,2013,-3.35,1.38,3.55,5.62,13.57,15.33,22.09,20.95,16.39,7.79,-0.91,-3.82,-10.05,-5.87,-5.67,-2.1,2.08,5.42,8.83,9.48,5.79,-1.24,-6.96,-10.89,41.51,15.96,32.93,44.72,60.17,89.44,11.94,37.66,65.3,14.48,66.06,39.58
CA,-1703963.8779,1455940.4511,2014,-0.42,-4.29,1.36,6.61,12.34,15.77,22.75,21.46,15.75,10.24,-0.66,-2,-7.17,-12.98,-6.73,-2.47,2.35,4.94,9.46,9.47,4.61,2.55,-8.35,-8.68,27.12,29.29,42.69,37.13,56.94,53.7,37.96,33.68,37.43,34.87,49.09,46.22
CA,-1703963.8779,1455940.4511,2015,-0.5,3.06,6.08,7.62,15.42,19.72,22.16,20.83,13.8,9.79,-1.01,-1.94,-6.62,-4.38,-3.38,-2.51,2.61,7.14,9.6,8.81,3.09,0.88,-7.89,-8.31,66.48,38.12,37.36,14.39,29.56,57.64,20.24,32.09,32.59,43.73,52.48,109.13
CA,-1703963.8779,1455940.4511,2016,-1.17,2.28,4.9,11.76,13.41,17.11,18.56,21.51,13.58,6.76,4.63,-6.22,-7.66,-5.28,-4.11,0.2,2.68,5.13,8.39,8.22,3.65,0.22,-2.05,-14.38,42.3,37.02,42.11,15.12,46.18,41.99,64.88,28.85,57.66,79.31,45.53,51.13
CA,-1703963.8779,1455940.4511,2017,-5.2,-2.98,1.61,5.22,13.42,17.19,22.83,23.13,16.46,7.2,-0.05,-5.01,-13.23,-11.32,-5.65,-2.31,1.85,4.85,8.73,8.47,4.85,-1.6,-6.37,-11.04,22.91,57.02,66.13,58.57,66.75,17.24,4.63,6.92,19.33,49.7,63.66,74.53
CA,-1703963.8779,1455940.4511,2018,-1.11,-3.48,1.46,5.44,17.02,15.71,22.13,20.54,12.36,7.38,1.57,-0.05,-8.11,-11.81,-6.32,-2.78,4.2,4.56,8.47,7.98,3.36,-1.7,-4.84,-7.38,76.62,88.66,62.36,70.05,19.21,61.56,30.41,28.25,68.43,62.81,47.82,36.51
